TIME(hr:min:sec),INPUT_I(A),CHARGING_I(A),BUCK_I(V),Cell1(V),Cell2(V),V_+(V),TEMPERATURE(deg C)
00:06:48,2.185,2.424,2.85,4.09,7.83,11.73,30.22
00:06:49,2.174,2.425,2.84,4.09,7.84,11.74,30.37
00:06:50,2.286,2.430,2.84,4.09,7.84,11.74,30.35
00:06:51,2.177,2.426,2.85,4.09,7.84,11.73,30.35
00:06:52,2.160,2.427,2.86,4.09,7.84,11.73,30.33
00:06:53,2.189,2.425,2.85,4.09,7.84,11.74,30.28
00:06:54,2.179,2.424,2.85,4.10,7.84,11.74,30.35
00:06:55,2.213,2.408,2.81,4.09,7.84,11.74,30.13
00:06:56,2.181,2.428,2.85,4.09,7.83,11.73,30.38
00:06:57,2.266,2.431,2.85,4.09,7.84,11.74,30.07
00:06:58,2.167,2.424,2.85,4.09,7.83,11.74,30.42
00:06:59,2.152,2.409,2.83,4.09,7.84,11.74,30.26
00:07:00,2.182,2.425,2.85,4.09,7.83,11.74,30.41
00:07:01,2.170,2.425,2.85,4.09,7.84,11.74,30.44
00:07:02,2.279,2.424,2.84,4.09,7.84,11.74,30.58
00:07:03,2.185,2.424,2.85,4.09,7.83,11.74,30.32
00:07:04,2.164,2.429,2.86,4.09,7.84,11.74,30.47
00:07:05,2.192,2.425,2.85,4.09,7.84,11.74,30.62
00:07:06,2.180,2.424,2.85,4.09,7.84,11.74,30.44
00:07:07,2.145,2.411,2.84,4.09,7.84,11.73,30.32
00:07:08,2.175,2.407,2.83,4.09,7.84,11.74,30.21
00:07:09,2.183,2.425,2.85,4.09,7.84,11.74,30.55
00:07:10,2.147,2.421,2.85,4.09,7.83,11.73,30.43
00:07:11,2.288,2.433,2.84,4.10,7.84,11.74,30.79
00:07:12,2.178,2.426,2.85,4.09,7.84,11.74,30.46
00:07:13,2.154,2.423,2.84,4.09,7.84,11.74,30.48
00:07:14,2.165,2.425,2.85,4.09,7.84,11.74,30.51
00:07:15,2.274,2.442,2.85,4.10,7.84,11.74,31.13
00:07:16,2.183,2.425,2.85,4.09,7.84,11.74,30.49
00:07:17,2.151,2.424,2.85,4.10,7.85,11.74,30.45
00:07:18,2.139,2.407,2.83,4.09,7.84,11.74,30.35
00:07:19,2.183,2.424,2.84,4.10,7.84,11.74,30.55
00:07:20,2.151,2.425,2.85,4.09,7.85,11.75,30.46
00:07:21,2.284,2.425,2.84,4.10,7.84,11.75,30.63
00:07:22,2.178,2.427,2.84,4.10,7.85,11.75,30.49
00:07:23,2.154,2.421,2.84,4.10,7.85,11.75,30.56
00:07:24,2.204,2.427,2.86,4.10,7.84,11.75,31.03
00:07:25,2.182,2.424,2.85,4.10,7.84,11.75,30.54
00:07:26,2.138,2.418,2.84,4.09,7.84,11.75,30.61
00:07:27,2.185,2.423,2.84,4.09,7.85,11.75,30.58
00:07:28,2.180,2.427,2.85,4.10,7.85,11.75,30.62
00:07:29,2.161,2.426,2.85,4.10,7.85,11.75,30.69
00:07:30,2.269,2.428,2.85,4.10,7.85,11.75,30.31
00:07:31,2.180,2.422,2.84,4.10,7.85,11.75,30.64
00:07:32,2.130,2.408,2.83,4.09,7.84,11.75,30.53
00:07:33,2.294,2.446,2.87,4.10,7.85,11.76,31.28
00:07:34,2.174,2.425,2.85,4.10,7.84,11.76,30.63
00:07:35,2.163,2.430,2.86,4.10,7.85,11.75,30.63
00:07:36,2.188,2.424,2.84,4.10,7.85,11.76,30.55
00:07:37,2.173,2.428,2.85,4.10,7.85,11.75,30.70
00:07:38,2.151,2.405,2.83,4.09,7.85,11.75,30.52
00:07:39,2.276,2.442,2.85,4.10,7.85,11.75,31.30
00:07:40,2.183,2.422,2.85,4.10,7.85,11.76,30.53
00:07:41,2.162,2.427,2.85,4.10,7.85,11.76,30.69
00:07:42,2.210,2.429,2.86,4.10,7.85,11.76,31.24
00:07:43,2.185,2.425,2.84,4.10,7.85,11.76,30.71
00:07:44,2.162,2.426,2.86,4.10,7.84,11.76,30.59
00:07:45,2.280,2.425,2.84,4.10,7.85,11.76,30.38
00:07:46,2.182,2.425,2.85,4.10,7.85,11.75,30.56
00:07:47,2.174,2.425,2.85,4.10,7.85,11.76,30.65
00:07:48,2.290,2.428,2.85,4.10,7.85,11.76,30.86
00:07:49,2.181,2.423,2.85,4.10,7.85,11.76,30.68
00:07:50,2.180,2.424,2.85,4.10,7.85,11.76,30.59
00:07:51,2.141,2.422,2.85,4.10,7.85,11.76,30.72
00:07:52,2.288,2.425,2.84,4.10,7.85,11.76,30.62
00:07:53,2.183,2.425,2.85,4.10,7.85,11.76,30.70
00:07:54,2.142,2.419,2.85,4.10,7.85,11.75,30.71
00:07:55,2.287,2.427,2.84,4.10,7.85,11.76,30.87
00:07:56,2.182,2.424,2.85,4.10,7.85,11.76,30.70
00:07:57,2.168,2.425,2.85,4.10,7.85,11.76,30.75
00:07:58,2.244,2.437,2.87,4.10,7.85,11.76,31.39
00:07:59,2.176,2.424,2.85,4.10,7.85,11.76,30.81
00:08:00,2.174,2.423,2.85,4.10,7.85,11.76,30.74
00:08:01,2.290,2.426,2.85,4.10,7.85,11.77,30.80
00:08:02,2.192,2.425,2.85,4.10,7.85,11.76,30.66
00:08:03,2.164,2.425,2.85,4.10,7.85,11.76,30.85
00:08:04,2.209,2.427,2.84,4.10,7.86,11.77,31.34
00:08:05,2.185,2.422,2.85,4.10,7.85,11.77,30.81
00:08:06,2.154,2.424,2.85,4.10,7.85,11.76,30.75
00:08:07,2.287,2.426,2.84,4.10,7.85,11.78,30.88
00:08:08,2.181,2.424,2.85,4.10,7.85,11.76,30.75
00:08:09,2.166,2.423,2.85,4.10,7.85,11.76,30.81
00:08:10,2.260,2.444,2.87,4.10,7.86,11.77,31.43
00:08:11,2.187,2.422,2.85,4.10,7.85,11.76,30.79
00:08:12,2.177,2.422,2.84,4.10,7.85,11.76,30.76
00:08:13,2.274,2.423,2.84,4.10,7.86,11.77,30.51
00:08:14,2.199,2.425,2.85,4.10,7.86,11.76,30.94
00:08:15,2.177,2.427,2.85,4.10,7.85,11.77,30.87
00:08:16,2.288,2.426,2.84,4.10,7.86,11.77,31.15
00:08:17,2.188,2.422,2.84,4.10,7.85,11.76,30.75
00:08:18,2.174,2.428,2.86,4.10,7.85,11.77,30.77
00:08:19,2.183,2.400,2.82,4.10,7.85,11.76,30.48
00:08:20,2.187,2.423,2.85,4.10,7.85,11.77,30.77
00:08:21,2.154,2.423,2.84,4.10,7.86,11.77,30.84
00:08:22,2.186,2.422,2.85,4.10,7.86,11.77,30.77
00:08:23,2.176,2.426,2.85,4.10,7.86,11.78,30.85
00:08:24,2.165,2.425,2.85,4.10,7.86,11.78,30.81
00:08:25,2.291,2.438,2.85,4.10,7.86,11.78,31.39
00:08:26,2.196,2.425,2.85,4.10,7.86,11.76,30.70
00:08:27,2.177,2.422,2.84,4.11,7.86,11.78,30.90
00:08:28,2.152,2.422,2.85,4.10,7.85,11.76,30.83
00:08:29,2.236,2.420,2.82,4.10,7.86,11.77,30.52
00:08:30,2.192,2.422,2.85,4.10,7.86,11.78,30.74
00:08:31,2.186,2.422,2.85,4.10,7.86,11.77,30.87
00:08:32,2.188,2.425,2.85,4.10,7.86,11.78,30.85
00:08:33,2.185,2.425,2.85,4.10,7.86,11.78,30.83
00:08:34,2.188,2.423,2.84,4.10,7.85,11.78,30.81
00:08:35,2.181,2.426,2.85,4.10,7.86,11.78,30.89
00:08:36,2.171,2.427,2.85,4.10,7.86,11.77,30.87
00:08:37,2.288,2.427,2.84,4.10,7.86,11.78,31.06
00:08:38,2.209,2.430,2.85,4.10,7.86,11.78,31.29
00:08:39,2.181,2.425,2.85,4.10,7.86,11.78,30.96
00:08:40,2.138,2.414,2.84,4.10,7.86,11.77,30.87
00:08:41,2.279,2.425,2.84,4.10,7.86,11.78,30.60
00:08:42,2.281,2.422,2.84,4.10,7.86,11.78,30.80
00:08:43,2.265,2.446,2.87,4.11,7.86,11.78,31.62
00:08:44,2.185,2.424,2.85,4.10,7.86,11.78,30.92
00:08:45,2.159,2.422,2.85,4.10,7.87,11.78,31.01
00:08:46,2.166,2.406,2.83,4.10,7.86,11.78,30.81
00:08:47,2.196,2.424,2.85,4.11,7.86,11.78,30.98
00:08:48,2.190,2.424,2.85,4.10,7.86,11.79,31.05
00:08:49,2.170,2.424,2.85,4.10,7.86,11.78,31.03
00:08:50,2.156,2.422,2.85,4.10,7.86,11.78,30.99
00:08:51,2.209,2.426,2.86,4.10,7.87,11.78,31.37
00:08:52,2.199,2.426,2.85,4.11,7.86,11.79,30.88
00:08:53,2.190,2.425,2.85,4.11,7.87,11.78,31.01
00:08:54,2.172,2.424,2.85,4.11,7.87,11.78,31.11
00:08:55,2.160,2.429,2.85,4.10,7.87,11.78,31.05
00:08:56,2.222,2.432,2.85,4.11,7.87,11.79,31.65
00:08:57,2.184,2.423,2.85,4.11,7.86,11.78,31.13
00:08:58,2.176,2.422,2.84,4.11,7.87,11.78,31.11
00:08:59,2.275,2.425,2.84,4.11,7.87,11.80,30.90
00:09:00,2.287,2.434,2.85,4.11,7.88,11.80,31.73
00:09:01,2.186,2.422,2.85,4.11,7.87,11.79,31.20
00:09:02,2.167,2.425,2.85,4.11,7.87,11.79,31.18
00:09:03,2.177,2.423,2.85,4.11,7.86,11.79,31.29
00:09:04,2.273,2.426,2.85,4.11,7.87,11.79,30.85
00:09:05,2.294,2.442,2.86,4.11,7.87,11.79,31.80
00:09:06,2.190,2.425,2.85,4.11,7.88,11.79,31.18
00:09:07,2.184,2.423,2.85,4.10,7.87,11.79,31.23
00:09:08,2.161,2.408,2.83,4.11,7.87,11.79,31.14
00:09:09,2.197,2.425,2.85,4.11,7.87,11.80,31.29
00:09:10,2.193,2.422,2.85,4.11,7.87,11.80,31.34
00:09:11,2.172,2.423,2.85,4.11,7.87,11.80,31.33
00:09:12,2.139,2.410,2.84,4.10,7.87,11.78,31.22
00:09:13,2.176,2.402,2.83,4.10,7.87,11.79,31.07
00:09:14,2.197,2.425,2.85,4.11,7.88,11.80,31.25
00:09:15,2.191,2.423,2.85,4.11,7.88,11.80,31.35
00:09:16,2.171,2.425,2.85,4.11,7.88,11.80,31.43
00:09:17,2.157,2.408,2.83,4.10,7.87,11.78,31.25
00:09:18,2.197,2.425,2.85,4.11,7.87,11.80,31.33
00:09:19,2.179,2.423,2.85,4.11,7.87,11.80,31.42
00:09:20,2.170,2.427,2.85,4.11,7.87,11.80,31.36
00:09:21,2.208,2.425,2.84,4.11,7.87,11.80,31.87
00:09:22,2.193,2.425,2.85,4.11,7.88,11.80,31.37
00:09:23,2.175,2.426,2.85,4.11,7.87,11.80,31.53
00:09:24,2.183,2.425,2.85,4.11,7.88,11.80,31.47
00:09:25,2.265,2.432,2.85,4.11,7.87,11.80,31.16
00:09:26,2.191,2.423,2.85,4.11,7.87,11.80,31.39
00:09:27,2.185,2.425,2.85,4.11,7.87,11.80,31.35
00:09:28,2.159,2.402,2.83,4.11,7.87,11.80,31.11
00:09:29,2.289,2.425,2.84,4.11,7.87,11.80,31.45
00:09:30,2.188,2.423,2.85,4.11,7.88,11.80,31.15
00:09:31,2.161,2.423,2.85,4.11,7.88,11.80,31.23
00:09:32,2.267,2.428,2.85,4.11,7.87,11.80,31.10
00:09:33,2.192,2.423,2.84,4.11,7.88,11.80,31.53
00:09:34,2.210,2.426,2.84,4.11,7.88,11.80,31.92
00:09:35,2.183,2.423,2.85,4.11,7.87,11.80,31.59
00:09:36,2.205,2.402,2.81,4.11,7.88,11.80,31.21
00:09:37,2.286,2.425,2.84,4.11,7.88,11.80,31.87
00:09:38,2.189,2.423,2.84,4.11,7.88,11.80,31.51
00:09:39,2.183,2.424,2.85,4.11,7.87,11.80,31.55
00:09:40,2.270,2.428,2.85,4.11,7.88,11.81,31.30
00:09:41,2.194,2.425,2.85,4.11,7.88,11.80,31.61
00:09:42,2.188,2.423,2.85,4.11,7.88,11.81,31.63
00:09:43,2.159,2.423,2.85,4.11,7.87,11.80,31.62
00:09:44,2.272,2.422,2.84,4.11,7.88,11.81,31.32
00:09:45,2.185,2.425,2.85,4.11,7.88,11.81,31.73
00:09:46,2.211,2.405,2.81,4.11,7.88,11.81,31.42
00:09:47,2.195,2.423,2.84,4.11,7.88,11.80,31.68
00:09:48,2.190,2.425,2.85,4.11,7.88,11.81,31.70
00:09:49,2.164,2.424,2.85,4.11,7.88,11.80,31.67
00:09:50,2.207,2.425,2.85,4.11,7.88,11.80,31.97
00:09:51,2.197,2.425,2.85,4.11,7.89,11.82,31.61
00:09:52,2.178,2.423,2.85,4.11,7.88,11.81,31.77
00:09:53,2.159,2.419,2.84,4.11,7.88,11.80,31.74
00:09:54,2.214,2.429,2.85,4.11,7.87,11.81,32.27
00:09:55,2.171,2.425,2.85,4.11,7.87,11.81,31.81
00:09:56,2.188,2.401,2.82,4.11,7.87,11.81,31.53
00:09:57,2.199,2.425,2.85,4.11,7.88,11.82,31.77
00:09:58,2.188,2.423,2.85,4.11,7.88,11.80,31.80
00:09:59,2.157,2.424,2.86,4.11,7.88,11.82,31.90
00:10:00,2.203,2.425,2.85,4.11,7.88,11.82,31.77
00:10:01,2.194,2.423,2.85,4.11,7.89,11.81,31.90
00:10:02,2.177,2.427,2.85,4.11,7.88,11.81,31.86
00:10:03,2.147,2.414,2.84,4.11,7.88,11.80,31.80
00:10:04,2.202,2.424,2.85,4.11,7.89,11.83,31.81
00:10:05,2.180,2.422,2.85,4.11,7.88,11.82,31.94
00:10:06,2.188,2.422,2.84,4.11,7.88,11.82,31.87
00:10:07,2.156,2.423,2.85,4.11,7.88,11.81,31.96
00:10:08,2.272,2.426,2.85,4.11,7.89,11.81,31.64
00:10:09,2.198,2.426,2.85,4.11,7.88,11.82,31.91
00:10:10,2.191,2.423,2.85,4.11,7.89,11.82,31.95
00:10:11,2.171,2.428,2.86,4.11,7.89,11.82,31.89
00:10:12,2.274,2.437,2.85,4.12,7.89,11.82,32.50
00:10:13,2.204,2.424,2.85,4.11,7.88,11.83,31.80
00:10:14,2.188,2.425,2.85,4.11,7.88,11.82,31.93
00:10:15,2.180,2.425,2.85,4.11,7.89,11.81,31.93
00:10:16,2.171,2.422,2.85,4.11,7.89,11.82,31.93
00:10:17,2.290,2.439,2.85,4.12,7.89,11.83,32.44
00:10:18,2.203,2.425,2.85,4.11,7.88,11.83,31.87
00:10:19,2.185,2.424,2.84,4.11,7.88,11.83,31.88
00:10:20,2.175,2.423,2.85,4.11,7.88,11.82,31.89
00:10:21,2.287,2.427,2.84,4.12,7.89,11.82,32.32
00:10:22,2.193,2.425,2.85,4.11,7.89,11.82,31.82
00:10:23,2.186,2.423,2.85,4.11,7.89,11.82,31.86
00:10:24,2.154,2.406,2.83,4.11,7.88,11.82,31.63
00:10:25,2.283,2.420,2.84,4.11,7.88,11.83,31.57
00:10:26,2.291,2.422,2.84,4.11,7.89,11.83,31.77
00:10:27,2.246,2.442,2.88,4.11,7.89,11.83,32.33
00:10:28,2.191,2.423,2.85,4.11,7.89,11.83,31.76
00:10:29,2.172,2.425,2.85,4.11,7.89,11.83,31.81
00:10:30,2.154,2.407,2.83,4.11,7.89,11.81,31.65
00:10:31,2.202,2.423,2.85,4.12,7.89,11.83,31.70
00:10:32,2.197,2.422,2.85,4.11,7.89,11.83,31.76
00:10:33,2.182,2.423,2.85,4.11,7.89,11.83,31.77
00:10:34,2.167,2.405,2.83,4.11,7.89,11.82,31.64
00:10:35,2.286,2.425,2.84,4.11,7.89,11.83,31.52
00:10:36,2.200,2.424,2.85,4.12,7.89,11.83,31.80
00:10:37,2.207,2.425,2.85,4.12,7.89,11.83,31.75
00:10:38,2.184,2.422,2.85,4.12,7.89,11.83,31.88
00:10:39,2.288,2.425,2.84,4.12,7.89,11.83,31.65
00:10:40,2.207,2.425,2.85,4.11,7.89,11.83,31.77
00:10:41,2.183,2.422,2.85,4.12,7.89,11.83,31.86
00:10:42,2.158,2.419,2.84,4.12,7.89,11.82,31.84
00:10:43,2.199,2.422,2.84,4.12,7.89,11.83,31.75
00:10:44,2.193,2.425,2.85,4.11,7.89,11.84,31.84
00:10:45,2.180,2.404,2.83,4.11,7.89,11.83,31.67
00:10:46,2.200,2.425,2.85,4.11,7.89,11.84,31.86
00:10:47,2.199,2.422,2.85,4.11,7.89,11.84,31.78
00:10:48,2.176,2.422,2.85,4.12,7.89,11.83,31.91
00:10:49,2.174,2.402,2.83,4.11,7.89,11.83,31.65
00:10:50,2.198,2.425,2.85,4.12,7.89,11.83,31.84
00:10:51,2.175,2.423,2.85,4.12,7.89,11.83,31.86
00:10:52,2.181,2.401,2.83,4.11,7.89,11.83,31.58
00:10:53,2.200,2.423,2.85,4.11,7.89,11.83,31.77
00:10:54,2.190,2.422,2.84,4.12,7.89,11.83,31.81
00:10:55,2.167,2.405,2.83,4.11,7.89,11.83,31.67
00:10:56,2.200,2.425,2.84,4.12,7.89,11.83,31.76
00:10:57,2.191,2.424,2.85,4.12,7.89,11.83,31.81
00:10:58,2.185,2.425,2.85,4.12,7.89,11.83,31.82
00:10:59,2.164,2.408,2.83,4.11,7.89,11.83,31.64
00:11:00,2.201,2.425,2.85,4.12,7.89,11.83,31.77
00:11:01,2.182,2.423,2.85,4.12,7.89,11.84,31.81
00:11:02,2.150,2.411,2.83,4.11,7.89,11.83,31.69
00:11:03,2.204,2.425,2.85,4.12,7.89,11.83,31.72
00:11:04,2.193,2.422,2.85,4.12,7.89,11.84,31.78
00:11:05,2.165,2.421,2.85,4.12,7.89,11.83,31.81
00:11:06,2.286,2.425,2.84,4.12,7.90,11.83,31.57
00:11:07,2.196,2.423,2.84,4.12,7.89,11.83,31.91
00:11:08,2.289,2.421,2.84,4.12,7.90,11.84,31.98
00:11:09,2.195,2.422,2.85,4.12,7.89,11.84,31.83
00:11:10,2.143,2.411,2.83,4.12,7.89,11.83,31.88
00:11:11,2.293,2.423,2.84,4.12,7.89,11.84,31.92
00:11:12,2.193,2.424,2.84,4.12,7.90,11.84,31.91
00:11:13,2.184,2.424,2.84,4.12,7.90,11.84,31.93
00:11:14,2.285,2.423,2.84,4.12,7.90,11.85,31.63
00:11:15,2.199,2.425,2.85,4.12,7.89,11.84,31.88
00:11:16,2.280,2.424,2.84,4.12,7.89,11.85,31.63
00:11:17,2.200,2.425,2.85,4.12,7.89,11.84,31.98
00:11:18,2.189,2.424,2.84,4.12,7.90,11.84,31.99
00:11:19,2.173,2.423,2.84,4.12,7.90,11.84,31.98
00:11:20,2.275,2.428,2.85,4.12,7.89,11.84,32.51
00:11:21,2.202,2.425,2.85,4.12,7.90,11.85,31.96
00:11:22,2.184,2.425,2.85,4.12,7.89,11.84,31.97
00:11:23,2.191,2.400,2.82,4.12,7.89,11.85,31.71
00:11:24,2.201,2.422,2.85,4.12,7.90,11.84,31.97
00:11:25,2.187,2.425,2.85,4.12,7.90,11.85,32.08
00:11:26,2.158,2.408,2.83,4.12,7.90,11.84,31.91
00:11:27,2.205,2.428,2.85,4.12,7.89,11.85,31.97
00:11:28,2.196,2.425,2.85,4.12,7.90,11.85,32.06
00:11:29,2.185,2.422,2.85,4.12,7.89,11.84,32.07
00:11:30,2.158,2.421,2.85,4.12,7.90,11.84,32.04
00:11:31,2.206,2.424,2.85,4.12,7.90,11.85,31.97
00:11:32,2.188,2.425,2.85,4.12,7.90,11.85,32.04
00:11:33,2.159,2.421,2.85,4.12,7.90,11.84,32.05
00:11:34,2.208,2.425,2.85,4.12,7.90,11.85,31.94
00:11:35,2.198,2.423,2.85,4.12,7.89,11.85,32.02
00:11:36,2.174,2.424,2.85,4.12,7.90,11.85,32.16
00:11:37,2.221,2.431,2.85,4.12,7.90,11.85,32.44
00:11:38,2.197,2.422,2.84,4.12,7.90,11.85,32.17
00:11:39,2.180,2.425,2.85,4.12,7.90,11.85,32.10
00:11:40,2.179,2.426,2.85,4.12,7.90,11.85,32.15
00:11:41,2.252,2.442,2.87,4.12,7.89,11.85,32.65
00:11:42,2.193,2.423,2.85,4.12,7.90,11.85,32.10
00:11:43,2.182,2.424,2.85,4.12,7.90,11.85,32.11
00:11:44,2.281,2.430,2.85,4.12,7.90,11.85,32.67
00:11:45,2.205,2.425,2.85,4.12,7.89,11.85,32.07
00:11:46,2.178,2.426,2.85,4.12,7.90,11.85,32.22
00:11:47,2.274,2.434,2.85,4.13,7.91,11.85,32.75
00:11:48,2.201,2.424,2.85,4.12,7.90,11.85,32.15
00:11:49,2.185,2.425,2.85,4.12,7.90,11.85,32.15
00:11:50,2.178,2.422,2.85,4.12,7.90,11.85,32.23
00:11:51,2.272,2.435,2.85,4.13,7.90,11.86,32.75
00:11:52,2.194,2.423,2.85,4.12,7.90,11.86,32.15
00:11:53,2.185,2.425,2.85,4.12,7.90,11.85,32.16
00:11:54,2.294,2.422,2.84,4.12,7.90,11.86,32.04
00:11:55,2.206,2.422,2.84,4.12,7.89,11.85,32.02
00:11:56,2.190,2.425,2.85,4.12,7.90,11.85,32.22
00:11:57,2.174,2.424,2.85,4.12,7.90,11.85,32.20
00:11:58,2.239,2.435,2.87,4.13,7.90,11.85,32.71
00:11:59,2.196,2.423,2.85,4.12,7.90,11.85,32.16
00:12:00,2.185,2.425,2.85,4.12,7.90,11.85,32.18
00:12:01,2.291,2.429,2.85,4.13,7.91,11.86,32.69
00:12:02,2.206,2.424,2.85,4.12,7.90,11.86,32.15
00:12:03,2.184,2.424,2.84,4.12,7.91,11.86,32.26
00:12:04,2.294,2.424,2.84,4.13,7.90,11.85,32.31
00:12:05,2.205,2.422,2.85,4.12,7.90,11.86,32.20
00:12:06,2.191,2.424,2.85,4.13,7.90,11.86,32.26
00:12:07,2.175,2.428,2.86,4.13,7.90,11.85,32.21
00:12:08,2.217,2.428,2.85,4.13,7.90,11.86,32.53
00:12:09,2.195,2.422,2.84,4.13,7.91,11.86,32.32
00:12:10,2.181,2.425,2.85,4.13,7.91,11.87,32.35
00:12:11,2.152,2.414,2.84,4.12,7.90,11.85,32.26
00:12:12,2.294,2.424,2.84,4.13,7.91,11.86,32.05
00:12:13,2.203,2.423,2.84,4.12,7.91,11.87,32.30
00:12:14,2.188,2.425,2.85,4.13,7.91,11.86,32.29
00:12:15,2.167,2.424,2.85,4.12,7.91,11.85,32.29
00:12:16,2.234,2.433,2.86,4.13,7.91,11.86,32.82
00:12:17,2.203,2.422,2.85,4.13,7.91,11.86,32.25
00:12:18,2.185,2.426,2.85,4.13,7.91,11.86,32.39
00:12:19,2.154,2.405,2.83,4.12,7.90,11.86,32.21
00:12:20,2.211,2.426,2.85,4.13,7.90,11.87,32.26
00:12:21,2.202,2.422,2.85,4.13,7.90,11.86,31.83
00:12:22,2.190,2.424,2.85,4.12,7.91,11.86,32.07
00:12:23,2.175,2.403,2.83,4.12,7.90,11.86,32.06
00:12:24,2.288,2.419,2.84,4.13,7.91,11.87,32.55
00:12:25,2.201,2.423,2.85,4.13,7.91,11.86,32.17
00:12:26,2.180,2.423,2.85,4.13,7.91,11.86,32.29
00:12:27,2.174,2.405,2.83,4.12,7.91,11.86,32.15
00:12:28,2.210,2.423,2.85,4.13,7.91,11.87,32.33
00:12:29,2.204,2.424,2.85,4.13,7.91,11.87,32.38
00:12:30,2.186,2.424,2.85,4.13,7.91,11.87,32.37
00:12:31,2.294,2.422,2.84,4.13,7.91,11.85,32.14
00:12:32,2.196,2.423,2.85,4.13,7.91,11.87,32.42
00:12:33,2.291,2.422,2.84,4.13,7.91,11.87,32.65
00:12:34,2.204,2.423,2.84,4.13,7.91,11.87,32.36
00:12:35,2.193,2.424,2.85,4.13,7.91,11.87,32.38
00:12:36,2.183,2.426,2.85,4.13,7.92,11.87,32.39
00:12:37,2.199,2.425,2.84,4.13,7.92,11.87,32.38
00:12:38,2.165,2.420,2.84,4.13,7.91,11.86,32.36
00:12:39,2.292,2.424,2.84,4.13,7.91,11.87,32.08
00:12:40,2.204,2.425,2.84,4.13,7.92,11.87,32.40
00:12:41,2.195,2.424,2.84,4.13,7.91,11.87,32.39
00:12:42,2.188,2.424,2.85,4.13,7.91,11.87,32.43
00:12:43,2.153,2.411,2.83,4.12,7.91,11.87,32.29
00:12:44,2.210,2.424,2.85,4.13,7.90,11.87,32.34
00:12:45,2.187,2.422,2.85,4.13,7.91,11.86,32.45
00:12:46,2.175,2.425,2.85,4.13,7.91,11.88,32.43
00:12:47,2.269,2.437,2.85,4.13,7.91,11.87,32.98
00:12:48,2.209,2.423,2.85,4.13,7.92,11.87,32.40
00:12:49,2.191,2.423,2.84,4.13,7.91,11.87,32.38
00:12:50,2.193,2.399,2.83,4.13,7.91,11.87,32.23
00:12:51,2.294,2.422,2.84,4.13,7.92,11.87,32.63
00:12:52,2.204,2.425,2.85,4.13,7.92,11.87,32.49
00:12:53,2.205,2.424,2.85,4.13,7.92,11.87,32.35
00:12:54,2.188,2.424,2.85,4.13,7.92,11.88,32.48
00:12:55,2.257,2.428,2.84,4.13,7.92,11.87,32.12
00:12:56,2.293,2.440,2.86,4.13,7.91,11.87,33.04
00:12:57,2.202,2.423,2.85,4.13,7.92,11.87,32.38
00:12:58,2.196,2.425,2.85,4.13,7.92,11.87,32.48
00:12:59,2.158,2.408,2.83,4.13,7.91,11.87,32.42
00:13:00,2.222,2.426,2.85,4.13,7.92,11.87,32.89
00:13:01,2.205,2.422,2.85,4.13,7.92,11.87,32.52
00:13:02,2.192,2.425,2.85,4.13,7.92,11.88,32.58
00:13:03,2.193,2.425,2.85,4.13,7.92,11.88,32.62
00:13:04,2.274,2.427,2.85,4.13,7.92,11.88,32.31
00:13:05,2.278,2.428,2.85,4.13,7.92,11.88,33.14
00:13:06,2.201,2.424,2.84,4.13,7.92,11.87,32.56
00:13:07,2.182,2.425,2.85,4.13,7.92,11.88,32.66
00:13:08,2.246,2.423,2.83,4.13,7.92,11.88,32.39
00:13:09,2.209,2.423,2.85,4.13,7.92,11.88,32.55
00:13:10,2.201,2.424,2.85,4.13,7.92,11.87,32.64
00:13:11,2.185,2.424,2.85,4.13,7.91,11.88,32.63
00:13:12,2.293,2.422,2.84,4.13,7.93,11.88,32.91
00:13:13,2.209,2.422,2.84,4.13,7.91,11.88,32.56
00:13:14,2.206,2.424,2.85,4.13,7.92,11.88,32.66
00:13:15,2.196,2.421,2.85,4.13,7.92,11.87,32.67
00:13:16,2.164,2.422,2.85,4.13,7.93,11.87,32.76
00:13:17,2.227,2.430,2.86,4.13,7.92,11.88,33.11
00:13:18,2.205,2.423,2.84,4.13,7.92,11.87,32.77
00:13:19,2.194,2.425,2.85,4.13,7.93,11.88,32.76
00:13:20,2.174,2.423,2.85,4.13,7.92,11.87,32.76
00:13:21,2.239,2.430,2.86,4.13,7.92,11.89,33.33
00:13:22,2.200,2.423,2.85,4.13,7.92,11.87,32.88
00:13:23,2.191,2.423,2.85,4.13,7.92,11.88,32.89
00:13:24,2.178,2.425,2.85,4.13,7.92,11.88,32.93
00:13:25,2.275,2.426,2.85,4.13,7.93,11.89,32.62
00:13:26,2.208,2.423,2.85,4.13,7.92,11.89,32.87
00:13:27,2.202,2.424,2.85,4.13,7.92,11.89,32.91
00:13:28,2.184,2.425,2.85,4.13,7.92,11.87,32.92
00:13:29,2.293,2.428,2.84,4.13,7.93,11.89,33.30
00:13:30,2.216,2.427,2.85,4.13,7.92,11.89,32.81
00:13:31,2.199,2.425,2.85,4.13,7.92,11.88,32.90
00:13:32,2.186,2.425,2.85,4.13,7.92,11.89,32.94
00:13:33,2.299,2.424,2.84,4.13,7.93,11.88,32.68
00:13:34,2.210,2.425,2.85,4.14,7.91,11.88,32.88
00:13:35,2.207,2.425,2.84,4.13,7.92,11.89,32.84
00:13:36,2.196,2.425,2.85,4.13,7.93,11.89,32.87
